0.649667	-0.912418	0.952103	9.42173e-05	9.68473e-05	3000000
0.67184	-0.897086	0.943043	0.000105232	0.000117328	3000000
0.694013	-0.88006	0.932738	0.000116992	0.000141909	3000000
0.716186	-0.861147	0.921004	0.000129571	0.000171877	3000000
0.738359	-0.840234	0.907658	0.000142899	0.000208519	3000000
0.760532	-0.81724	0.892498	0.000156704	0.000253295	3000000
0.782705	-0.791752	0.875079	0.000172768	0.000312275	3000000
0.804878	-0.764212	0.855449	0.000189003	0.0003856	3000000
0.827051	-0.73383	0.832782	0.000207273	0.000484137	3000000
0.849224	-0.70038	0.806415	0.000227649	0.00061971	3000000
0.871397	-0.663935	0.775758	0.00025	0.000812828	3000000
0.89357	-0.623247	0.675568	0.000278084	0.0232689	3000000
0.915743	-0.578241	0.0147515	0.000312033	0.117952	3000000
0.937916	-0.527476	0.000300441	0.000355387	0.0977699	3000000
0.960089	-0.469998	0.00678287	0.000388074	0.0753918	3000000
0.982262	-0.411116	0.00250328	0.000366743	0.0531663	3000000
1.00443	-0.360976	0.0090225	0.000285559	0.0352272	3000000
1.02661	-0.323494	0.000590645	0.000199999	0.0230003	3000000
1.04878	-0.297785	0.000506029	0.000141135	0.0157472	3000000
1.07095	-0.279044	0.00018618	0.000104447	0.0112894	3000000
1.09313	-0.264822	0.000243822	8.22901e-05	0.00855117	3000000
1.1153	-0.25339	0.000604871	6.8307e-05	0.00677358	3000000
1.13747	-0.243713	0.000101263	5.88306e-05	0.00553969	3000000
1.15965	-0.235193	8.2849e-05	5.17998e-05	0.00464228	3000000
1.18182	-0.227618	0.000536273	4.64525e-05	0.00396384	3000000
1.20399	-0.220778	9.83385e-05	4.229e-05	0.00345313	3000000
1.22616	-0.2146	2.68021e-05	3.88965e-05	0.00305492	3000000
0.0354767	-0.760417	0.53125	3.93214e-10	0	3000000
0.0576497	-1	1	0	0	3000000
0.0798226	-1	1	0	0	3000000
0.101996	-1	1	0	0	3000000
0.124169	-1	1	0	0	3000000
0.146341	-1	1	8.407e-10	1.38716e-10	3000000
0.168514	-1	1	6.55115e-09	1.24472e-09	3000000
0.190687	-0.833205	0.25	9.23635e-07	4.58396e-07	3000000
0.21286	-0.83299	0.249997	2.01149e-06	1.13224e-06	3000000
0.235033	-0.999952	0.999976	3.36294e-07	8.92758e-08	3000000
0.257206	-0.831777	0.24998	6.46e-06	4.67196e-06	3000000
0.279379	-0.999705	0.999852	1.46296e-06	4.64057e-07	3000000
0.301552	-0.999403	0.999701	2.54179e-06	8.72832e-07	3000000
0.323725	-0.998901	0.999448	4.07391e-06	1.51025e-06	3000000
0.345898	-0.998127	0.999058	6.12443e-06	2.44281e-06	3000000
0.368071	-0.996992	0.998483	8.72062e-06	3.732e-06	3000000
0.390244	-0.995411	0.997679	1.19223e-05	5.46578e-06	3000000
0.412417	-0.993294	0.996598	1.57104e-05	7.70454e-06	3000000
0.43459	-0.990561	0.995194	2.01346e-05	1.0549e-05	3000000
0.456763	-0.987085	0.993395	2.51566e-05	1.40803e-05	3000000
0.478936	-0.982802	0.991161	3.07701e-05	1.83927e-05	3000000
0.501109	-0.9776	0.988423	3.7061e-05	2.36721e-05	3000000
0.523282	-0.971416	0.985135	4.37875e-05	2.98939e-05	3000000
0.545455	-0.964108	0.981203	5.12122e-05	3.74044e-05	3000000
0.567627	-0.955677	0.976611	5.92069e-05	4.63302e-05	3000000
0.5898	-0.945884	0.9712	6.78884e-05	5.69992e-05	3000000
0.611973	-0.934762	0.964956	7.71426e-05	6.9676e-05	3000000
0.634146	-0.922145	0.957748	8.70635e-05	8.47765e-05	3000000
0.656319	-0.90804	0.949534	9.75949e-05	0.000102735	3000000
0.678492	-0.892158	0.940083	0.000108653	0.000124171	3000000
0.700665	-0.874505	0.929327	0.000120746	0.000150462	3000000
0.722838	-0.855073	0.917169	0.000133228	0.00018184	3000000
0.745011	-0.833523	0.903281	0.000146924	0.000220888	3000000
0.767184	-0.809798	0.887469	0.000161882	0.000270546	3000000
0.789357	-0.783878	0.869537	0.000177063	0.000331481	3000000
0.81153	-0.75548	0.849062	0.000194257	0.000411941	3000000
0.833703	-0.724114	0.825267	0.000213189	0.000520709	3000000
0.855876	-0.689937	0.79786	0.000233459	0.000667639	3000000
0.878049	-0.652052	0.283284	0.000257138	0.128516	3000000
0.900222	-0.610409	0.0577455	0.000285571	0.130342	3000000
0.922395	-0.563988	0.0566208	0.000322382	0.111491	3000000
0.944568	-0.510693	0.00342286	0.000367677	0.0911746	3000000
0.966741	-0.451772	0.0124178	0.000387954	0.06839	3000000
0.988914	-0.394684	0.00110552	0.000346068	0.0471481	3000000
1.01109	-0.347931	0.00522111	0.000256615	0.030793	3000000
1.03326	-0.314988	0.000540945	0.000180067	0.0204943	3000000
1.05543	-0.2917	0.000499776	0.00012847	0.0142465	3000000
1.07761	-0.274388	0.000412698	9.65388e-05	0.0103398	3000000
1.09978	-0.261176	0.000313792	7.75382e-05	0.00793528	3000000
1.12195	-0.250221	0.000774526	6.49865e-05	0.00633715	3000000
1.14412	-0.241	0.00060862	5.63926e-05	0.00523654	3000000
1.1663	-0.232849	0.00070144	5.00233e-05	0.00441721	3000000
1.18847	-0.225512	5.75326e-05	4.52014e-05	0.00380422	3000000
1.21064	-0.218879	1.28073e-05	4.10924e-05	0.00331476	3000000
1.23282	-0.212852	2.02044e-05	3.79535e-05	0.00295003	3000000
0.0221729	-0.825521	0.601562	-4.05498e-09	0	3000000
0.0443459	-0.75945	0.275448	0.000146163	0.00105237	3000000
0.0665188	-1	1	0	0	3000000
0.0886918	-1	1	0	0	3000000
0.110865	-1	1	0	0	3000000
0.133038	-1	1	2.82569e-10	4.23855e-11	3000000
0.155211	-1	1	3.23852e-09	5.6674e-10	3000000
0.177384	-0.999999	0.999999	1.55106e-08	3.10212e-09	3000000
0.199557	-0.999993	0.999997	6.38584e-08	1.43819e-08	3000000
0.221729	-0.999975	0.999988	1.9248e-07	4.82193e-08	3000000
0.243902	-0.999926	0.999963	4.78181e-07	1.31773e-07	3000000
0.266075	-0.831339	2.00521e-07	7.82039e-06	5.92838e-06	3000000
0.288248	-0.999602	0.999801	1.85122e-06	6.06633e-07	3000000
0.310421	-0.999233	0.999615	3.08767e-06	1.09397e-06	3000000
0.332594	-0.998634	0.999313	4.8024e-06	1.83295e-06	3000000
0.354767	-0.997719	0.998852	7.10425e-06	2.91449e-06	3000000
0.37694	-0.996416	0.998191	9.93101e-06	4.36778e-06	3000000
0.399113	-0.994627	0.99728	1.33729e-05	6.29685e-06	3000000
0.421286	-0.992281	0.996078	1.7401e-05	8.76364e-06	3000000
0.443459	-0.989253	0.994518	2.20396e-05	1.18565e-05	3000000
0.465632	-0.985469	0.992554	2.73299e-05	1.57066e-05	3000000
0.487805	-0.98083	0.990126	3.31613e-05	2.03498e-05	3000000
0.509978	-0.975258	0.987181	3.9577e-05	2.59691e-05	3000000
0.532151	-0.968618	0.983634	4.68139e-05	3.2835e-05	3000000
0.554324	-0.960871	0.979445	5.44085e-05	4.08641e-05	3000000
0.576497	-0.951912	0.974539	6.26866e-05	5.04439e-05	3000000
0.59867	-0.941596	0.968804	7.15416e-05	6.18633e-05	3000000
0.620843	-0.92992	0.962204	8.09777e-05	7.53538e-05	3000000
0.643016	-0.916696	0.954593	9.09298e-05	9.13705e-05	3000000
0.665188	-0.901924	0.945923	0.000101925	0.000110817	3000000
0.687361	-0.885366	0.93598	0.000113329	0.000133987	3000000
0.709534	-0.867021	0.924684	0.000125488	0.000161934	3000000
0.731707	-0.846739	0.911854	0.000138584	0.000196306	3000000
0.75388	-0.824376	0.897244	0.000152744	0.000239369	3000000
0.776053	-0.799852	0.880677	0.000167521	0.000292444	3000000
0.798226	-0.77272	0.861597	0.000184425	0.000362646	3000000
0.820399	-0.743302	0.839976	0.000201217	0.000450694	3000000
0.842572	-0.710808	0.814811	0.000221083	0.000573326	3000000
0.864745	-0.675284	0.785573	0.000242768	0.000745736	3000000
0.886918	-0.635997	0.471666	0.000269362	0.0862714	3000000
0.909091	-0.592351	0.0627719	0.00029933	0.12277	3000000
0.931264	-0.543495	0.0394363	0.000340441	0.103743	3000000
0.953437	-0.488539	0.0213013	0.000376607	0.0824975	3000000
0.97561	-0.428301	0.000593695	0.000381274	0.0595649	3000000
0.997783	-0.374587	0.00670181	0.000312594	0.0399593	3000000
1.01996	-0.333585	0.000758469	0.000223647	0.0261962	3000000
1.04213	-0.304464	0.00226705	0.000155543	0.0175014	3000000
1.0643	-0.284299	0.000547197	0.000114033	0.0124901	3000000
1.08647	-0.26874	0.000540712	8.78446e-05	0.00925176	3000000
1.10865	-0.256608	0.000726828	7.20589e-05	0.00723739	3000000
1.13082	-0.246446	0.000335273	6.12891e-05	0.0058708	3000000
1.15299	-0.237661	0.000897049	5.368e-05	0.00489457	3000000
1.17517	-0.229874	0.000407664	4.79592e-05	0.00416564	3000000
1.19734	-0.222766	0.000458888	4.34663e-05	0.00358733	3000000
1.21951	-0.216435	3.25768e-05	3.99907e-05	0.00318232	3000000
0.0288248	-1	1	0	0	3000000
0.0509978	-0.747396	0.228592	5.59769e-10	0.000640339	3000000
0.0731707	-1	1	0	0	3000000
0.0953437	-0.996147	0.990366	0.00354421	0.00963375	3000000
0.117517	-1	1	1.44856e-10	1.91935e-11	3000000
0.13969	-1	1	2.56299e-10	4.03672e-11	3000000
0.161863	-1	1	4.96292e-09	9.05734e-10	3000000
0.184035	-0.999998	0.999999	2.20554e-08	4.5765e-09	3000000
0.206208	-0.99999	0.999995	8.68185e-08	2.02053e-08	3000000
0.228381	-0.999964	0.999982	2.67836e-07	6.904e-08	3000000
0.250554	-0.999903	0.999951	5.96873e-07	1.69073e-07	3000000
0.272727	-0.999769	0.999884	1.19839e-06	3.70525e-07	3000000
0.2949	-0.999512	0.999755	2.17521e-06	7.29884e-07	3000000
0.317073	-0.999072	0.999534	3.57929e-06	1.29753e-06	3000000
0.339246	-0.998397	0.999194	5.43479e-06	2.12113e-06	3000000
0.361419	-0.997377	0.998678	7.875e-06	3.30065e-06	3000000
0.383592	-0.995932	0.997945	1.09296e-05	4.90908e-06	3000000
0.405765	-0.994002	0.996961	1.45015e-05	6.9709e-06	3000000
0.427938	-0.991442	0.995647	1.8763e-05	9.64069e-06	3000000
0.450111	-0.98822	0.993983	2.35664e-05	1.29336e-05	3000000
0.472284	-0.984195	0.991889	2.89593e-05	1.6976e-05	3000000
0.494457	-0.979274	0.989307	3.49424e-05	2.18791e-05	3000000
0.51663	-0.973371	0.986178	4.17038e-05	2.7905e-05	3000000
0.538803	-0.966404	0.982442	4.8911e-05	3.50249e-05	3000000
